Prevalence Sequence ID,CARD Short Name,species_count
59181,APH(3'')-Ib,1
59180,emrY,1
59179,mdtA,1
59178,mdtB,1
59177,acrD,1
59176,mdtF,1
59175,emrA,1
59174,kdpE,1
59183,msbA,1
58978,mdtH,1
58977,mdtG,1
58976,Ecol_acrA,1
58975,Hinf_PBP3_BLA,1
58974,mdtC,1
58973,mdtC,1
58972,mdtM,1
58971,evgS,1
59075,evgS,1
58969,mdtH,1
58968,PmrF,1
58967,tet(D),1
58966,Ecol_EFTu_PLV,1
58965,Ecol_EFTu_PLV,1
58964,baeS,1
58963,evgS,1
58962,acrD,1
58961,AcrF,1
58970,mdtH,1
58997,emrB,1
58996,AcrF,1
58995,ugd,1
58994,mdtE,1
58993,TolC,1
58992,sul2,1
58991,mdtP,1
58990,mdtE,1
58979,mdtH,1
58988,mdtH,1
58987,acrD,1
58986,Ecol_EFTu_PLV,1
58985,evgS,1
58984,evgS,1
58983,mdtP,1
58982,eptA,1
58981,mdtA,1
58980,acrD,1
58989,Ecol_AcrR_MULT,1
58940,acrD,1
58939,Ecol_EFTu_PLV,1
58938,acrB,1
58937,mdtC,1
58936,mdtC,1
58935,mdtB,1
58934,AAC(3)-IIc,1
58933,Ecol_EFTu_PLV,1
58960,mdtF,1
58931,tet(D),1
58930,Ecol_EFTu_PLV,1
58929,Ecol_gyrA_FLO,1
58928,EC-15,1
58927,mdtA,1
58926,AcrE,1
58925,AcrE,1
58924,Ecol_EFTu_PLV,1
58923,emrK,1
58932,tet(A),1
58959,EC-14,1
58958,mdtF,1
58957,mdtB,1
58956,mdtP,1
58955,acrB,1
58954,emrA,1
58953,evgS,1
58952,Ecol_ampC_BLA,1
58941,mdtO,1
58950,mdtF,1
58949,AcrS,1
58948,eptB,1
58947,mdtO,1
58946,bacA,1
58945,Ecol_EFTu_PLV,1
58944,Ecol_acrA,1
58943,Ecol_EFTu_PLV,1
58942,Ecol_EFTu_PLV,1
58951,baeR,1
59055,mdtO,1
59054,AcrF,1
59053,AcrF,1
59052,cmlA5,1
59051,aadA2,1
59050,mdtC,1
59049,mdtH,1
59048,evgS,1
58998,mdtA,1
59046,tet(A),1
59045,gadX,1
59044,sul1,1
59043,mdtG,1
59042,mdtP,1
59041,Kpne_KpnH,1
59040,PmrF,1
59039,mdtC,1
59038,mdtA,1
59047,emrK,1
59074,Hinf_PBP3_BLA,1
59073,mdtO,1
59072,PmrF,1
59071,YojI,1
59070,mdtB,1
59069,acrD,1
59068,emrK,1
59067,emrY,1
59056,emrK,1
59065,mdtN,1
59064,acrB,1
59063,baeR,1
59062,evgS,1
59061,mdtE,1
59060,Ecol_cyaA_FOF,1
59059,AcrF,1
59058,ugd,1
59057,tet(A),1
59066,emrR,1
59016,acrB,1
59015,dfrA12,1
59014,Ecol_EFTu_PLV,1
59013,acrB,1
59012,gadX,1
59011,Ecol_gyrA_FLO,1
59010,mdtA,1
59009,AcrF,1
59037,sul1,1
59007,YojI,1
59006,Hinf_PBP3_BLA,1
59005,Ecol_gyrA_FLO,1
59004,acrD,1
59003,kdpE,1
59002,evgS,1
59001,mdtO,1
59000,mdtC,1
58999,emrA,1
59008,MCR-1.1,1
59036,Ecol_EFTu_PLV,1
59035,AcrF,1
59034,mdtH,1
59033,AcrF,1
59032,mdtB,1
59031,Ecol_soxS_MULT,1
59030,Ecol_EFTu_PLV,1
59029,emrY,1
59028,evgS,1
59017,TEM-1,1
59026,mdtO,1
59025,mdtP,1
59024,baeR,1
59023,baeS,1
59022,Ecol_mdfA,1
59021,acrD,1
59020,Ecol_mdfA,1
59019,kdpE,1
59018,Ecol_EFTu_PLV,1
59027,PmrF,1
58202,mdtM,1
58201,kdpE,1
58200,emrA,1
58199,gadX,1
58198,mdtB,1
58197,AcrF,1
58196,Ecol_AcrR_MULT,1
58195,Ecol_GlpT_FOF,1
58610,sul1,1
58193,emrK,1
58192,evgS,1
58191,acrB,1
58190,emrB,1
58189,mdtB,1
58188,mdtA,1
58187,evgS,1
58186,mdtB,1
58185,AcrE,1
58194,emrY,1
58222,TEM-1,1
58221,emrA,1
58220,evgS,1
58219,emrY,1
58218,YojI,1
58217,baeR,1
58216,baeS,1
58215,mdtC,1
58203,mdtM,1
58213,acrB,1
58211,tet(A),1
58210,tet(A),1
58209,acrB,1
58208,Ecol_acrA,1
58207,mdtP,1
58206,mdtC,1
58205,Ecol_AcrR_MULT,1
58204,Ecol_GlpT_FOF,1
58214,mdtB,1
58163,mdtB,1
58162,mdtH,1
58161,acrD,1
58160,mdtC,1
58159,evgS,1
58158,Hinf_PBP3_BLA,1
58157,mdtC,1
58156,baeS,1
58184,Ecol_EFTu_PLV,1
58154,Ecol_soxR_MULT,1
58153,aadA15,1
58152,AcrF,1
58151,AcrF,1
58150,evgS,1
58149,mdtA,1
58148,mdtO,1
58147,Ecol_mdfA,1
58146,Hinf_PBP3_BLA,1
58155,evgA,1
58183,eptA,1
58182,mdtB,1
58181,Ecol_EFTu_PLV,1
58180,Ecol_EFTu_PLV,1
58179,TolC,1
58178,AcrF,1
58177,kdpE,1
58175,Ecol_acrA,1
58164,acrB,1
58173,mdtB,1
58172,Ecol_cyaA_FOF,1
58171,ugd,1
58170,emrK,1
58169,evgS,1
58168,mdtN,1
58167,acrB,1
58166,cpxA,1
58165,tet(B),1
58174,mdtH,1
58279,eptA,1
58278,EC-8,1
58277,marA,1
58276,TolC,1
58275,mdtA,1
58274,mdtB,1
58273,mdtC,1
58272,baeS,1
58223,CRP,1
58270,emrA,1
58269,msbA,1
58268,Ecol_mdfA,1
58267,cpxA,1
58266,PmrF,1
58265,YojI,1
58264,Hinf_PBP3_BLA,1
58263,aadA15,1
58262,aadA24,1
58271,emrB,1
58298,emrK,1
58297,emrY,1
58296,CRP,1
58295,mdtE,1
58294,mdtF,1
58293,gadW,1
58292,gadX,1
58291,AcrS,1
58280,mdtN,1
58289,AcrF,1
58288,Ecol_acrA,1
58287,acrB,1
58286,kdpE,1
58285,mdtH,1
58284,mdtG,1
58283,bacA,1
58282,mdtP,1
58281,mdtO,1
58290,AcrE,1
58241,mdtM,1
58240,mdtC,1
58239,mdtF,1
58238,mdtF,1
58237,Ecol_AcrR_MULT,1
58236,Ecol_MarR_MULT,1
58235,Hinf_PBP3_BLA,1
58234,Ecol_gyrA_FLO,1
58261,PmrF,1
58232,Ecol_soxR_MULT,1
58231,Ecol_AcrR_MULT,1
58230,Ecol_EFTu_PLV,1
58229,Ecol_EFTu_PLV,1
58228,Ecol_GlpT_FOF,1
58227,Ecol_EFTu_PLV,1
58226,Ecol_EFTu_PLV,1
58225,eptA,1
58224,mdtE,1
58233,kdpE,1
58260,Hinf_PBP3_BLA,1
58259,msbA,1
58258,mdtN,1
58257,mdtO,1
58256,bacA,1
58255,emrB,1
58254,baeS,1
58253,mdtC,1
58242,APH(3')-Ia,1
58251,mdtA,1
58250,ugd,1
58249,acrD,1
58248,AcrF,1
58247,AcrE,1
58246,YojI,1
58245,emrK,1
58244,eptA,1
58243,eptA,1
58252,mdtB,1
58047,PmrF,1
58046,mdtM,1
58045,baeS,1
58044,mdtC,1
58043,mdtB,1
58042,AcrF,1
58041,AcrE,1
58040,AcrS,1
58145,Ecol_EFTu_PLV,1
58038,sul1,1
58037,msbA,1
58036,APH(3'')-Ib,1
58035,aadA5,1
58033,dfrA17,1
58032,acrB,1
58031,Ecol_acrA,1
58030,kdpE,1
58029,cpxA,1
58039,TEM-209,1
58066,Ecol_GlpT_FOF,1
58065,mdtN,1
58064,eptA,1
58063,mdtA,1
58062,mdtB,1
58061,mdtC,1
58060,Ecol_EFTu_PLV,1
58059,Ecol_GlpT_FOF,1
58048,acrD,1
58057,emrR,1
58056,EC-8,1
58055,emrY,1
58054,emrK,1
58053,evgA,1
58052,evgS,1
58051,eptA,1
58050,mdtN,1
58049,Ecol_mdfA,1
58058,Ecol_cyaA_FOF,1
58008,emrA,1
58007,Kpne_KpnE,1
58006,acrD,1
58005,evgS,1
58004,evgA,1
58003,emrY,1
58002,YojI,1
58001,baeR,1
58028,mdtH,1
57999,mdtC,1
57998,mdtB,1
57997,mdtA,1
57996,kdpE,1
57995,H-NS,1
57994,Ecol_mdfA,1
57993,TolC,1
57992,AcrE,1
57991,AcrF,1
58000,baeS,1
58027,mdtG,1
58026,bacA,1
58025,mdtF,1
58024,mdtE,1
58023,Ecol_soxR_MULT,1
58022,Ecol_MarR_MULT,1
58021,Ecol_AcrR_MULT,1
58020,Ecol_cyaA_FOF,1
58009,emrB,1
58018,Hinf_PBP3_BLA,1
58017,Ecol_EFTu_PLV,1
58016,msbA,1
58015,mdtH,1
58014,mdtN,1
58013,mdtO,1
58012,mdtP,1
58011,acrB,1
58010,Ecol_acrA,1
58019,Ecol_GlpT_FOF,1
58125,Ecol_EFTu_PLV,1
58124,emrK,1
58123,emrK,1
58122,mdtF,1
58121,mdtN,1
58120,mdtO,1
58119,mdtC,1
58118,emrK,1
58067,mdtE,1
58116,AcrF,1
58115,emrB,1
58114,TolC,1
58113,kdpE,1
58112,acrD,1
58111,mdtC,1
58110,aadA2,1
58109,mef(B),1
58108,aadA13,1
58117,evgS,1
58144,Ecol_EFTu_PLV,1
58143,baeR,1
58142,CRP,1
58141,Ecol_AcrR_MULT,1
58140,PmrF,1
58139,mdtG,1
58138,AcrS,1
58137,PmrF,1
58126,kdpE,1
58135,mdtB,1
58134,Ecol_mdfA,1
58133,marA,1
58132,marA,1
58131,Ecol_GlpT_FOF,1
58130,mdtO,1
58129,acrB,1
58128,evgS,1
58127,evgS,1
58136,AcrS,1
58086,sul2,1
58085,sul1,1
58084,Ecol_emrE,1
58082,mdtN,1
58081,mdtP,1
58080,emrA,1
58079,acrD,1
58078,mdtB,1
58107,aadA25,1
58076,Hinf_PBP3_BLA,1
58075,qacJ,1
58074,sul2,1
58073,baeS,1
58072,Hinf_PBP3_BLA,1
58071,Ecol_mdfA,1
58070,Ecol_AcrR_MULT,1
58069,Ecol_AcrR_MULT,1
58068,Ecol_MarR_MULT,1
58077,mdtA,1
58106,cpxA,1
58105,qacEdelta1,1
58104,mdtE,1
58103,mdtN,1
58102,mdtO,1
58101,eptA,1
58100,YojI,1
58099,Kpne_KpnE,1
58098,mdtA,1
58087,mphA,1
58096,Ecol_EFTu_PLV,1
58095,Ecol_parC_FLO,1
58094,Ecol_gyrA_FLO,1
58093,Hinf_PBP3_BLA,1
58092,baeS,1
58091,sul1,1
58090,sul1,1
58089,CTX-M-167,1
58088,AAC(3)-Ib,1
58097,Ecol_EFTu_PLV,1
58511,linG,1
58510,aadA22,1
58509,sul2,1
58508,ugd,1
58507,ugd,1
58506,ugd,1
58505,YojI,1
58504,Ecol_EFTu_PLV,1
58299,evgS,1
58502,Ecol_EFTu_PLV,1
58501,Ecol_EFTu_PLV,1
58500,APH(6)-Id,1
58499,Ecol_AcrR_MULT,1
58498,emrB,1
58497,evgS,1
58496,evgS,1
58495,mdtC,1
58494,rmtB,1
58503,Ecol_EFTu_PLV,1
58530,baeS,1
58529,mdtC,1
58528,mdtB,1
58527,mdtH,1
58526,mdtH,1
58525,acrD,1
58524,Ecol_acrA,1
58523,YojI,1
58512,evgA,1
58521,mdtN,1
58520,AcrF,1
58519,mdtM,1
58518,mdtE,1
58517,gadX,1
58516,Ecol_EFTu_PLV,1
58515,emrY,1
58514,mdtC,1
58513,Ecol_EFTu_PLV,1
58522,mdtP,1
58472,mdtN,1
58471,Ecol_EFTu_PLV,1
58470,Ecol_EFTu_PLV,1
58469,ANT(3'')-IIa,1
58468,Hinf_PBP3_BLA,1
58467,mdtC,1
58466,kdpE,1
58465,msbA,1
58493,APH(3')-Ia,1
58463,emrB,1
58462,emrA,1
58461,emrB,1
58460,emrA,1
58459,mdtB,1
58458,evgS,1
58457,baeR,1
58456,mdtB,1
58455,mdtF,1
58464,kdpE,1
58492,mdtH,1
58491,Ecol_MarR_MULT,1
58490,mdtH,1
58489,mdtH,1
58488,mdtH,1
58487,Ecol_EFTu_PLV,1
58486,AcrE,1
58485,sul3,1
58473,mdtA,1
58483,Ecol_soxR_MULT,1
58482,cmlA5,1
58481,ANT(3'')-IIa,1
58479,emrR,1
58478,mdtO,1
58477,mdtH,1
58476,mdtA,1
58475,Ecol_EFTu_PLV,1
58474,CRP,1
58484,AcrE,1
58590,mdtE,1
58589,AcrF,1
58588,AcrF,1
58587,Ecol_EFTu_PLV,1
58586,emrR,1
58585,AcrE,1
58584,Ecol_EFTu_PLV,1
58583,evgS,1
58531,ugd,1
58580,mdtG,1
58579,mdtA,1
58578,mdtB,1
58577,mdtC,1
58576,PmrF,1
58575,Ecol_ampC_BLA,1
58574,eptA,1
58573,eptA,1
58572,mdtO,1
58581,acrB,1
58609,acrB,1
58608,mdtA,1
58607,ugd,1
58606,PmrF,1
58605,Ecol_acrA,1
58604,acrB,1
58603,tet(B),1
58602,mdtA,1
58591,mdtG,1
58600,mdtN,1
58599,mdtN,1
58598,mdtA,1
58597,mdtB,1
58596,mdtC,1
58595,mdtG,1
58594,Ecol_EFTu_PLV,1
58593,Ecol_EFTu_PLV,1
58592,Ecol_EFTu_PLV,1
58601,PmrF,1
58550,AcrF,1
58549,Ecol_GlpT_FOF,1
58547,mdtE,1
58546,mdtC,1
58545,emrK,1
58544,acrD,1
58543,emrB,1
58542,kdpE,1
58571,Ecol_EFTu_PLV,1
58540,eptA,1
58539,emrY,1
58538,evgS,1
58537,AcrF,1
58536,baeR,1
58535,mdtC,1
58534,mdtC,1
58533,Ecol_EFTu_PLV,1
58532,Hinf_PBP3_BLA,1
58541,mdtO,1
58570,APH(6)-Id,1
58569,APH(3'')-Ib,1
58568,emrY,1
58567,emrY,1
58566,mdtA,1
58565,msbA,1
58564,AcrS,1
58563,Ecol_EFTu_PLV,1
58562,evgS,1
58551,emrA,1
58560,emrK,1
58559,evgS,1
58558,Ecol_EFTu_PLV,1
58557,Ecol_EFTu_PLV,1
58556,Ecol_EFTu_PLV,1
58555,Ecol_EFTu_PLV,1
58554,Ecol_acrA,1
58553,catI,1
58552,sul2,1
58561,evgA,1
58356,Ecol_EFTu_PLV,1
58355,acrB,1
58354,tet(B),1
58353,evgS,1
58352,mdtF,1
58351,cpxA,1
58350,TEM-206,1
58349,Ecol_EFTu_PLV,1
58454,tet(C),1
58347,EC-15,1
58346,eptA,1
58345,mdtN,1
58344,mdtO,1
58343,QnrS1,1
58342,emrB,1
58341,emrA,1
58340,emrK,1
58339,YojI,1
58348,Ecol_gyrA_FLO,1
58375,catB3,1
58374,tet(B),1
58373,dfrA17,1
58372,Ecol_AcrR_MULT,1
58371,marA,1
58370,Ecol_EFTu_PLV,1
58369,Ecol_EFTu_PLV,1
58368,mdtC,1
58357,Ecol_AcrR_MULT,1
58366,sul1,1
58365,mdtB,1
58364,mdtC,1
58363,mdtG,1
58362,mdtH,1
58361,mdtC,1
58360,Ecol_GlpT_FOF,1
58359,mdtA,1
58358,acrD,1
58367,mdtG,1
58317,mdtN,1
58316,mdtA,1
58315,mdtC,1
58314,Kpne_KpnF,1
58313,mdtB,1
58312,mdtF,1
58311,YojI,1
58310,mdtM,1
58338,mdtC,1
58308,eptA,1
58307,Ecol_EFTu_PLV,1
58306,mdtN,1
58305,Ecol_acrA,1
58304,Ecol_cyaA_FOF,1
58303,Ecol_UhpT_FOF,1
58302,Ecol_GlpT_FOF,1
58301,mdtM,1
58300,acrD,1
58309,mdtF,1
58337,mdtG,1
58336,Ecol_mdfA,1
58335,mdtM,1
58334,Ecol_soxR_MULT,1
58333,Ecol_soxR_MULT,1
58332,Ecol_acrA,1
58331,mdtA,1
58330,mdtA,1
58318,Ecol_MarR_MULT,1
58328,Ecol_mdfA,1
58327,kdpE,1
58326,mphA,1
58325,catI,1
58324,Ecol_EFTu_PLV,1
58323,Hinf_PBP3_BLA,1
58321,mdtF,1
58320,emrY,1
58319,Ecol_soxS_MULT,1
58329,Hinf_PBP3_BLA,1
58434,evgS,1
58433,mdtE,1
58432,mdtF,1
58431,gadX,1
58430,mdtB,1
58429,AcrF,1
58428,Ecol_AcrR_MULT,1
58427,mdtG,1
58376,arr-3,1
58425,emrA,1
58424,AcrF,1
58423,mdtC,1
58422,YojI,1
58421,mdtP,1
58420,Ecol_soxS_MULT,1
58419,Ecol_ampC_BLA,1
58418,H-NS,1
58417,mdtG,1
58426,kdpE,1
58453,Ecol_EFTu_PLV,1
58452,Ecol_EFTu_PLV,1
58451,Ecol_EFTu_PLV,1
58450,Ecol_EFTu_PLV,1
58449,Hinf_PBP3_BLA,1
58448,mdtO,1
58447,baeR,1
58446,mdtB,1
58435,YojI,1
58444,mdtH,1
58443,mdtB,1
58442,evgS,1
58441,emrY,1
58440,mdtO,1
58439,eptA,1
58438,cpxA,1
58437,AcrE,1
58436,acrB,1
58445,acrB,1
58394,mdtC,1
58393,mdtE,1
58392,mdtF,1
58391,Ecol_GlpT_FOF,1
58390,kdpE,1
58389,acrD,1
58388,bacA,1
58387,mdtG,1
58416,mdtA,1
58385,baeS,1
58384,mdtC,1
58383,mdtB,1
58382,YojI,1
58381,mdtM,1
58380,AcrF,1
58379,eptA,1
58378,mdtB,1
58377,emrY,1
58386,evgS,1
58415,emrY,1
58414,cprS,1
58413,cprS,1
58412,MuxC,1
58411,MuxB,1
58410,mdtM,1
58409,mphA,1
58408,tet(B),1
58407,Ecol_EFTu_PLV,1
58395,eptA,1
58405,EC-15,1
58404,Ecol_EFTu_PLV,1
58403,tet(A),1
58402,AcrF,1
58401,EC-5,1
58399,tet(A),1
58398,acrB,1
58397,mdtO,1
58396,mdtC,1
58406,Ecol_parC_FLO,1
55073,Ecol_EFTu_PLV,1
55072,Ecol_gyrA_FLO,1
55071,EC-8,1
55070,emrY,1
55069,mdtH,1
55068,TEM-1,1
55067,mdtO,1
55066,mdtC,1
56747,Ecol_EFTu_PLV,1
55064,AcrF,1
55063,aadA5,1
55062,Ecol_EFTu_PLV,1
55061,baeS,1
55060,mdtA,1
55059,PmrF,1
55058,AcrS,1
55057,evgS,1
55056,sul2,1
55065,AAC(6')-Ib7,1
55092,baeS,1
55091,mdtC,1
55090,mdtM,1
55089,mdtG,1
55088,mdtF,1
55087,Ecol_EFTu_PLV,1
55086,MCR-9.1,1
55085,TEM-214,1
55074,Ecol_AcrR_MULT,1
55083,mdtG,1
55082,AcrF,1
55081,mdtO,1
55080,acrD,1
55079,baeS,1
55078,mdtC,1
55077,mdtO,1
55076,Ecol_EFTu_PLV,1
55075,mdtO,1
55084,Ecol_acrA,1
55035,Ecol_AcrR_MULT,1
55034,Ecol_emrE,1
55033,Ecol_mdfA,1
55032,Ecol_mdfA,1
55030,APH(3')-Ia,1
55029,mdtC,1
55028,APH(3')-Ia,1
55026,tet(C),1
55055,mdtE,1
55024,Ecol_GlpT_FOF,1
55023,Hinf_PBP3_BLA,1
55022,ugd,1
55021,mdtN,1
55020,mdtO,1
55019,mdtP,1
55018,YojI,1
55017,marA,1
55016,acrB,1
55025,Ecol_EFTu_PLV,1
55054,acrB,1
55053,Hinf_PBP3_BLA,1
55052,acrB,1
55051,gadW,1
55050,mdtF,1
55049,mdtE,1
55048,mdtO,1
55047,mdtP,1
55036,acrD,1
55045,emrB,1
55044,mdtA,1
55043,mdtB,1
55042,mdtC,1
55041,baeS,1
55040,kdpE,1
55039,mdtM,1
55038,emrY,1
55037,evgS,1
55046,AcrS,1
55150,mdtB,1
55149,gadX,1
55148,emrK,1
55147,emrY,1
55146,evgS,1
55145,evgS,1
55144,mdtF,1
55143,Ecol_mdfA,1
55093,CRP,1
55141,mdtB,1
55140,baeS,1
55139,mdtN,1
55138,mdtN,1
55137,YojI,1
55136,baeS,1
55135,baeR,1
55134,emrY,1
55133,Ecol_mdfA,1
55142,mdtF,1
55169,mdtE,1
55168,mdtF,1
55167,kdpE,1
55166,mdtO,1
55165,emrK,1
55164,emrK,1
55163,msbA,1
55162,evgS,1
55151,ugd,1
55160,mdtC,1
55159,Ecol_EFTu_PLV,1
55158,mdtP,1
55157,mdtO,1
55156,eptA,1
55155,acrB,1
55154,Ecol_soxR_MULT,1
55153,Ecol_UhpT_FOF,1
55152,Ecol_EFTu_PLV,1
55161,emrB,1
55111,Ecol_GlpT_FOF,1
55110,kdpE,1
55109,acrD,1
55108,YojI,1
55107,marA,1
55106,AcrF,1
55105,emrR,1
55104,Ecol_GlpT_FOF,1
55132,mdtF,1
55102,evgS,1
55101,TEM-1,1
55100,mdtG,1
55099,mdtB,1
55098,Ecol_AcrR_MULT,1
55097,Ecol_EFTu_PLV,1
55096,emrR,1
55095,emrR,1
55094,Ecol_EFTu_PLV,1
55103,emrK,1
55131,YojI,1
55130,Ecol_EFTu_PLV,1
55129,Ecol_gyrA_FLO,1
55128,YojI,1
55127,acrD,1
55126,marA,1
55125,mdtP,1
55124,Ecol_acrA,1
55112,Hinf_PBP3_BLA,1
55122,Ecol_EFTu_PLV,1
55121,mdtB,1
55120,mdtF,1
55119,EC-5,1
55118,Ecol_acrA,1
55117,Ecol_EFTu_PLV,1
55116,Ecol_EFTu_PLV,1
55114,mdtN,1
55113,acrD,1
55123,sul1,1
54915,APH(3'')-Ib,1
54914,mdtE,1
54913,mdtM,1
54912,sul2,1
54911,APH(3'')-Ib,1
54910,dfrA17,1
54909,cmlA1,1
54908,aadA23,1
55015,gadX,1
54905,arr-3,1
54904,sul1,1
54903,mdtG,1
54902,Ecol_gyrA_FLO,1
54901,AcrF,1
54900,evgS,1
54899,emrY,1
54898,YojI,1
54897,mdtB,1
54906,mdtB,1
54935,tet(C),1
54933,acrB,1
54932,sul1,1
54931,mdtC,1
54930,mdtG,1
54929,mdtN,1
54928,Ecol_acrA,1
54927,mdtC,1
54916,qacJ,1
54925,acrD,1
54924,emrR,1
54923,TolC,1
54922,AcrF,1
54921,mdtE,1
54920,gadW,1
54919,mdtP,1
54918,eptA,1
54917,Ecol_gyrA_FLO,1
54926,baeR,1
54873,APH(3')-IIa,1
54872,Ecol_AcrR_MULT,1
54871,mdtO,1
54870,Ecol_EFTu_PLV,1
54869,Ecol_EFTu_PLV,1
54868,Ecol_parC_FLO,1
54867,Ecol_GlpT_FOF,1
54866,cpxA,1
54896,mdtH,1
54864,mdtC,1
54863,mdtB,1
54862,mdtA,1
54861,Ecol_mdfA,1
54859,sul1,1
54858,Ecol_EFTu_PLV,1
54857,Ecol_EFTu_PLV,1
54856,Hinf_PBP3_BLA,1
54855,Ecol_EFTu_PLV,1
54865,baeR,1
54895,Ecol_mdfA,1
54894,dfrA17,1
54892,CRP,1
54891,Ecol_EFTu_PLV,1
54890,mdtA,1
54889,emrR,1
54888,mdtA,1
54887,Ecol_mdfA,1
54874,Ecol_AcrR_MULT,1
54885,marA,1
54884,mdtF,1
54883,mdtA,1
54882,emrA,1
54881,mdtH,1
54880,mdtO,1
54879,Ecol_EFTu_PLV,1
54878,Ecol_AcrR_MULT,1
54876,acrB,1
54886,acrD,1
54993,APH(4)-Ia,1
54992,kdpE,1
54991,EC-15,1
54990,cpxA,1
54989,mdtF,1
54988,CRP,1
54987,AcrF,1
54986,acrD,1
54936,mdtM,1
54984,ugd,1
54983,Ecol_EFTu_PLV,1
54982,AcrF,1
54981,APH(6)-Id,1
54980,Ecol_MarR_MULT,1
54979,Ecol_EFTu_PLV,1
54978,Ecol_mdfA,1
54977,mdtC,1
54976,mdtB,1
54985,emrY,1
55014,mdtA,1
55013,mdtB,1
55012,mdtC,1
55011,acrD,1
55010,evgS,1
55009,emrY,1
55008,emrR,1
55007,emrA,1
54994,KPC-24,1
55005,EC-15,1
55004,eptA,1
55003,AcrF,1
55002,Ecol_mdfA,1
55001,mdtH,1
54999,mdtF,1
54998,emrY,1
54997,aadA25,1
54996,emrA,1
55006,emrB,1
54954,YojI,1
54953,Kpne_KpnF,1
54952,bacA,1
54951,kdpE,1
54950,Ecol_EFTu_PLV,1
54949,Ecol_EFTu_PLV,1
54948,YojI,1
54947,mdtB,1
54975,Ecol_AcrR_MULT,1
54945,QepA1,1
54944,mdtH,1
54943,Ecol_EFTu_PLV,1
54942,Ecol_EFTu_PLV,1
54941,Ecol_EFTu_PLV,1
54940,Ecol_EFTu_PLV,1
54939,mdtB,1
54938,mdtG,1
54937,AcrF,1
54946,Ecol_EFTu_PLV,1
54974,MCR-1.1,1
54973,mdtA,1
54972,Hinf_PBP3_BLA,1
54971,kdpE,1
54970,sul2,1
54969,Ecol_PtsI_FOF,1
54968,kdpE,1
54967,acrD,1
54966,mdtB,1
54955,gadX,1
54964,YojI,1
54963,mdtC,1
54962,EC-5,1
54961,Ecol_EFTu_PLV,1
54960,evgS,1
54959,cpxA,1
54958,acrD,1
54957,mdtO,1
54956,eptA,1
54965,mdtC,1
55383,YojI,1
55382,evgS,1
55381,eptA,1
55380,evgS,1
55379,evgA,1
55378,evgS,1
55377,Ecol_EFTu_PLV,1
55376,mdtH,1
55170,AcrS,1
55374,Hinf_PBP3_BLA,1
55373,EC-14,1
55372,PmrF,1
55371,Kpne_KpnF,1
55370,H-NS,1
55369,emrA,1
55368,TolC,1
55367,Ecol_gyrA_FLO,1
55364,Ecol_gyrA_FLO,1
55375,evgS,1
55402,Ecol_UhpT_FOF,1
55401,Ecol_EFTu_PLV,1
55400,Hinf_PBP3_BLA,1
55399,evgS,1
55398,acrD,1
55397,rsmA,1
55396,AcrS,1
55395,gadX,1
55384,baeS,1
55393,CRP,1
55392,mdtO,1
55391,mdtN,1
55390,eptA,1
55389,Ecol_ampC_BLA,1
55388,mdtM,1
55387,acrB,1
55386,ugd,1
55385,mdtB,1
55394,mdtF,1
55343,Ecol_GlpT_FOF,1
55342,mdtB,1
55341,ugd,1
55340,mdtE,1
55339,AcrF,1
55338,mdtP,1
55337,PmrF,1
55336,emrK,1
55363,Kpne_KpnE,1
55334,acrD,1
55333,emrB,1
55332,cpxA,1
55331,Ecol_EFTu_PLV,1
55330,eptA,1
55329,mdtN,1
55328,mdtO,1
55327,mdtP,1
55326,cpxA,1
55335,evgS,1
55362,Ecol_ampC_BLA,1
55361,Ecol_EFTu_PLV,1
55360,Hinf_PBP3_BLA,1
55359,mdtE,1
55358,mdtG,1
55357,mdtG,1
55356,mdtO,1
55355,TolC,1
55344,AcrE,1
55353,baeS,1
55352,mdtB,1
55351,tet(D),1
55350,evgS,1
55349,evgS,1
55348,TEM-234,1
55347,mdtA,1
55346,Ecol_cyaA_FOF,1
55345,Ecol_EFTu_PLV,1
55354,PmrF,1
55460,emrK,1
55459,mdtC,1
55458,kdpE,1
55457,kdpE,1
55456,mdtO,1
55455,Ecol_soxR_MULT,1
55454,Ecol_EFTu_PLV,1
55453,acrD,1
55403,Ecol_MarR_MULT,1
55451,Ecol_EFTu_PLV,1
55450,Ecol_EFTu_PLV,1
55449,Ecol_EFTu_PLV,1
55448,Ecol_EFTu_PLV,1
55447,baeS,1
55446,TolC,1
55445,msbA,1
55444,Ecol_mdfA,1
55443,sul1,1
55452,AcrF,1
55479,emrB,1
55478,AcrF,1
55477,acrD,1
55476,emrA,1
55475,Ecol_soxR_MULT,1
55474,aadA24,1
55473,ANT(3'')-IIa,1
55472,emrA,1
55461,evgS,1
55470,Ecol_EFTu_PLV,1
55469,Ecol_mdfA,1
55468,mdtM,1
55467,TEM-208,1
55466,mdtG,1
55465,OXA-320,1
55464,Ecol_EFTu_PLV,1
55463,mdtC,1
55462,evgS,1
55471,acrD,1
55421,evgS,1
55420,evgS,1
55419,Ecol_MarR_MULT,1
55418,Ecol_EFTu_PLV,1
55417,Ecol_cyaA_FOF,1
55416,emrR,1
55415,YojI,1
55414,evgS,1
55442,lsaA,1
55412,eptA,1
55411,Ecol_mdfA,1
55410,sul1,1
55409,H-NS,1
55408,Ecol_emrE,1
55407,EC-8,1
55406,AcrF,1
